Year,Quarter,Month,Day,Region,Sum of Sales
2013,Qtr 3,September,14,Europe,2015.928
2013,Qtr 3,September,14,North America,9710
2013,Qtr 3,September,15,Asia,4590
2013,Qtr 3,September,15,Europe,2900.8
2013,Qtr 3,September,15,North America,39069.6
2013,Qtr 3,September,16,Asia,23610
2013,Qtr 3,September,16,North America,37517.8
2013,Qtr 3,September,17,Asia,36727.5
2013,Qtr 3,September,17,Europe,5228.42
2013,Qtr 3,September,17,North America,13332.7
2013,Qtr 3,September,18,Asia,24499.5
2013,Qtr 3,September,18,North America,26620
2013,Qtr 3,September,19,Asia,9990
2013,Qtr 3,September,19,Europe,103.6
2013,Qtr 3,September,19,North America,7963.4
2013,Qtr 3,September,20,Asia,16121.5
2013,Qtr 3,September,20,Europe,13894.822
2013,Qtr 3,September,20,North America,18559.1
2013,Qtr 3,September,21,Asia,29435.9
2013,Qtr 3,September,21,North America,27030.9
2013,Qtr 3,September,22,Asia,11819.9
2013,Qtr 3,September,22,Europe,9891.924
2013,Qtr 3,September,22,North America,26593.4
2013,Qtr 3,September,23,Asia,52300
2013,Qtr 3,September,23,Europe,9872.4
2013,Qtr 3,September,23,North America,12975
2013,Qtr 3,September,24,Asia,8539.9
2013,Qtr 3,September,24,Europe,20637.232
2013,Qtr 3,September,24,North America,20603.9
2013,Qtr 3,September,25,Asia,7424.4
2013,Qtr 3,September,25,Europe,8811.772
2013,Qtr 3,September,25,North America,13162
2013,Qtr 3,September,26,Asia,15800
2013,Qtr 3,September,26,Europe,12413.12
2013,Qtr 3,September,26,North America,4667.8
2013,Qtr 3,September,27,Asia,21160
2013,Qtr 3,September,27,Europe,4592.8
2013,Qtr 3,September,27,North America,22959
2013,Qtr 3,September,28,Asia,31884.9
2013,Qtr 3,September,28,Europe,1957.8
2013,Qtr 3,September,28,North America,26929.9
2013,Qtr 3,September,29,Asia,24229.4
2013,Qtr 3,September,29,Europe,4033.6
2013,Qtr 3,September,29,North America,22857.2
2013,Qtr 3,September,30,Asia,1020
2013,Qtr 3,September,30,Europe,7064.376
2013,Qtr 3,September,30,North America,49574.9
2013,Qtr 4,October,1,Asia,14389.4
2013,Qtr 4,October,1,Europe,15434.804
2013,Qtr 4,October,1,North America,22518.2
2013,Qtr 4,October,2,Asia,2680
2013,Qtr 4,October,2,Europe,13120.8
2013,Qtr 4,October,2,North America,37627
2013,Qtr 4,October,3,Asia,4510
2013,Qtr 4,October,3,Europe,26691.404
2013,Qtr 4,October,3,North America,19397.5
2013,Qtr 4,October,4,Asia,14330
2013,Qtr 4,October,4,Europe,8326.8
2013,Qtr 4,October,4,North America,28573
2013,Qtr 4,October,5,Asia,2510
2013,Qtr 4,October,5,Europe,10115.52
2013,Qtr 4,October,5,North America,22165.9
2013,Qtr 4,October,6,Asia,17261.25
2013,Qtr 4,October,6,Europe,1124.8
2013,Qtr 4,October,6,North America,89896.9
2013,Qtr 4,October,7,Asia,7391.95
2013,Qtr 4,October,7,Europe,1250.6
2013,Qtr 4,October,7,North America,26786.39
2013,Qtr 4,October,8,Asia,14404.5
2013,Qtr 4,October,8,Europe,8234.1
2013,Qtr 4,October,8,North America,36125
2013,Qtr 4,October,9,Europe,6920.82
2013,Qtr 4,October,9,North America,28234.35
2013,Qtr 4,October,10,Asia,11769.986
2013,Qtr 4,October,10,Europe,787.82
2013,Qtr 4,October,10,North America,71551.59
2013,Qtr 4,October,11,Europe,10405.088
2013,Qtr 4,October,11,North America,17523.406
2013,Qtr 4,October,12,Asia,9300.05
2013,Qtr 4,October,12,Europe,14377
2013,Qtr 4,October,12,North America,18500.6
2013,Qtr 4,October,13,Asia,11279.73
2013,Qtr 4,October,13,Europe,1173.6
2013,Qtr 4,October,13,North America,39996.274
2013,Qtr 4,October,14,Asia,3395.898
2013,Qtr 4,October,14,Europe,19582.128
2013,Qtr 4,October,14,North America,49593.308
2013,Qtr 4,October,15,Asia,2860.2445
2013,Qtr 4,October,15,Europe,5172.6
2013,Qtr 4,October,15,North America,33199.37
2013,Qtr 4,October,16,Asia,4930.923
2013,Qtr 4,October,16,Europe,851
2013,Qtr 4,October,16,North America,23686.5
2013,Qtr 4,October,17,Asia,16517.57
2013,Qtr 4,October,17,Europe,21400.6
2013,Qtr 4,October,17,North America,11514.52
2013,Qtr 4,October,18,Asia,25689.3775
2013,Qtr 4,October,18,Europe,7649.4
2013,Qtr 4,October,18,North America,41220.832
2013,Qtr 4,October,19,Asia,14414.73
2013,Qtr 4,October,19,Europe,1360
2013,Qtr 4,October,19,North America,39000.794
2013,Qtr 4,October,20,Asia,1340.15
2013,Qtr 4,October,20,Europe,1857.4
2013,Qtr 4,October,20,North America,20791.196
2013,Qtr 4,October,21,Asia,37070.3
2013,Qtr 4,October,21,Europe,3437.322
2013,Qtr 4,October,21,North America,60037.56
2013,Qtr 4,October,22,Asia,4929.195
2013,Qtr 4,October,22,Europe,1109.926
2013,Qtr 4,October,22,North America,29478.48
2013,Qtr 4,October,23,Europe,835.62
2013,Qtr 4,October,23,North America,52576.154
2013,Qtr 4,October,24,Asia,1657.65
2013,Qtr 4,October,24,Europe,16657.8
2013,Qtr 4,October,25,Asia,8519.962
2013,Qtr 4,October,25,Europe,11421.56
2013,Qtr 4,October,25,North America,54450.814
2013,Qtr 4,October,26,Asia,46011.275
2013,Qtr 4,October,26,Europe,4408
2013,Qtr 4,October,26,North America,45399.348
2013,Qtr 4,October,27,Asia,3262.8745
2013,Qtr 4,October,27,Europe,5881.6
2013,Qtr 4,October,27,North America,16667.154
2013,Qtr 4,October,28,Europe,25004.164
2013,Qtr 4,October,28,North America,13880.45
2013,Qtr 4,October,29,Asia,12537.45
2013,Qtr 4,October,29,Europe,5722.4
2013,Qtr 4,October,29,North America,79605.104
2013,Qtr 4,October,30,Asia,11177.2
2013,Qtr 4,October,30,Europe,13153.496
2013,Qtr 4,October,30,North America,41998.832
2013,Qtr 4,October,31,Asia,23738.705
2013,Qtr 4,October,31,Europe,9014
2013,Qtr 4,October,31,North America,54123.762
2013,Qtr 4,November,1,Asia,13827.623
2013,Qtr 4,November,1,Europe,2573.922
2013,Qtr 4,November,1,North America,48115.36
2013,Qtr 4,November,2,Asia,4832.665
2013,Qtr 4,November,2,Europe,4261.06
2013,Qtr 4,November,2,North America,40627.078
2013,Qtr 4,November,3,Asia,19418.1765
2013,Qtr 4,November,3,Europe,675.2
2013,Qtr 4,November,3,North America,26827.522
2013,Qtr 4,November,4,Asia,6440.715
2013,Qtr 4,November,4,Europe,8600.81
2013,Qtr 4,November,4,North America,33481.36
2013,Qtr 4,November,5,Asia,2441.5
2013,Qtr 4,November,5,Europe,1125.124
2013,Qtr 4,November,5,North America,88527.966
2013,Qtr 4,November,6,Asia,535.4595
2013,Qtr 4,November,6,Europe,190.106
2013,Qtr 4,November,6,North America,50049.972
2013,Qtr 4,November,7,Asia,9285.165
2013,Qtr 4,November,7,Europe,9352.8
2013,Qtr 4,November,7,North America,26553.56
2013,Qtr 4,November,8,Asia,4141.1235
2013,Qtr 4,November,8,North America,28740.672
2013,Qtr 4,November,9,Asia,28476.739
2013,Qtr 4,November,9,Europe,4484.91
2013,Qtr 4,November,9,North America,18930.178
2013,Qtr 4,November,10,Asia,21029.183
2013,Qtr 4,November,10,Europe,754.8
2013,Qtr 4,November,10,North America,38204.918
2013,Qtr 4,November,11,Asia,2594.403
2013,Qtr 4,November,11,Europe,3111.64
2013,Qtr 4,November,11,North America,18044.48
2013,Qtr 4,November,12,Europe,11566.8
2013,Qtr 4,November,12,North America,48995.012
2013,Qtr 4,November,13,Asia,3169.85
2013,Qtr 4,November,13,Europe,4730.782
2013,Qtr 4,November,13,North America,29441
2013,Qtr 4,November,14,Asia,7106.9215
2013,Qtr 4,November,14,Europe,9345.528
2013,Qtr 4,November,14,North America,110430.144
2013,Qtr 4,November,15,Asia,44423.9
2013,Qtr 4,November,15,Europe,6810
2013,Qtr 4,November,15,North America,26062.39
2013,Qtr 4,November,16,Asia,2557.15
2013,Qtr 4,November,16,Europe,8389
2013,Qtr 4,November,16,North America,35837.5
2013,Qtr 4,November,17,Asia,18317.63
2013,Qtr 4,November,17,Europe,7392.6
2013,Qtr 4,November,17,North America,34656.35
2013,Qtr 4,November,18,Asia,3184.38
2013,Qtr 4,November,18,Europe,26534.7
2013,Qtr 4,November,18,North America,20665.084
2013,Qtr 4,November,19,Asia,12472.8225
2013,Qtr 4,November,19,Europe,802.452
2013,Qtr 4,November,19,North America,35350.718
2013,Qtr 4,November,20,Asia,713.9695
2013,Qtr 4,November,20,Europe,5776.02
2013,Qtr 4,November,20,North America,62656.102
2013,Qtr 4,November,21,Asia,13134.87
2013,Qtr 4,November,21,Europe,3844
2013,Qtr 4,November,21,North America,8494.576
2013,Qtr 4,November,22,Asia,1677
2013,Qtr 4,November,22,Europe,6543
2013,Qtr 4,November,22,North America,21929.076
2013,Qtr 4,November,23,Asia,7199.0375
2013,Qtr 4,November,23,Europe,5078.302
2013,Qtr 4,November,23,North America,47317.12
2013,Qtr 4,November,24,Asia,32293.66
2013,Qtr 4,November,24,Europe,33015.8
2013,Qtr 4,November,24,North America,72270
2013,Qtr 4,November,25,Asia,34633.83
2013,Qtr 4,November,25,Europe,4840.94
2013,Qtr 4,November,25,North America,18742.896
2013,Qtr 4,November,26,Asia,3512.165
2013,Qtr 4,November,26,North America,91438.68
2013,Qtr 4,November,27,Asia,8667.6
2013,Qtr 4,November,27,Europe,19643.322
2013,Qtr 4,November,27,North America,20782.748
2013,Qtr 4,November,28,Asia,1793.6945
2013,Qtr 4,November,28,Europe,13375.22
2013,Qtr 4,November,28,North America,63899.464
2013,Qtr 4,November,29,Asia,19304
2013,Qtr 4,November,29,Europe,1801.124
2013,Qtr 4,November,29,North America,18710.234
2013,Qtr 4,November,30,Asia,14228.995
2013,Qtr 4,November,30,Europe,7791.822
2013,Qtr 4,November,30,North America,69303.59
2013,Qtr 4,December,1,Asia,3856.18
2013,Qtr 4,December,1,Europe,1199.92
2013,Qtr 4,December,1,North America,43317.27
2013,Qtr 4,December,2,Asia,2977
2013,Qtr 4,December,2,Europe,467.922
2013,Qtr 4,December,2,North America,28120.052
2013,Qtr 4,December,3,Asia,13439.1515
2013,Qtr 4,December,3,Europe,8095
2013,Qtr 4,December,3,North America,28709.2
2013,Qtr 4,December,4,Asia,20027.469
2013,Qtr 4,December,4,Europe,5452.8
2013,Qtr 4,December,4,North America,14793.766
2013,Qtr 4,December,5,Asia,18504.25
2013,Qtr 4,December,5,Europe,10392
2013,Qtr 4,December,5,North America,23006.624
2013,Qtr 4,December,6,Asia,56420.478
2013,Qtr 4,December,6,Europe,2488.2
2013,Qtr 4,December,6,North America,23236.3795
2013,Qtr 4,December,7,Asia,24191.2735
2013,Qtr 4,December,7,North America,20467.5835
2013,Qtr 4,December,8,Asia,14532.8
2013,Qtr 4,December,8,Europe,11685.07
2013,Qtr 4,December,8,North America,30676.97
2013,Qtr 4,December,9,Asia,2095.9945
2013,Qtr 4,December,9,Europe,5985.12
2013,Qtr 4,December,9,North America,14754.8
2013,Qtr 4,December,10,Asia,13308.6215
2013,Qtr 4,December,10,Europe,1983.2
2013,Qtr 4,December,10,North America,6839.9605
2013,Qtr 4,December,11,Asia,7944.15
2013,Qtr 4,December,11,North America,3226.965
2013,Qtr 4,December,12,Asia,3639.775
2013,Qtr 4,December,12,Europe,1769.5575
2013,Qtr 4,December,12,North America,15285.547
2013,Qtr 4,December,13,Asia,18597.9645
2013,Qtr 4,December,13,Europe,5130.63
2013,Qtr 4,December,13,North America,1394.356
2013,Qtr 4,December,14,Asia,27500.7715
2013,Qtr 4,December,14,Europe,21824.198
2013,Qtr 4,December,14,North America,21264.65
2013,Qtr 4,December,15,Asia,2403.479
2013,Qtr 4,December,15,North America,24221.1035
2013,Qtr 4,December,16,Asia,1405.1935
2013,Qtr 4,December,16,Europe,5085.21
2013,Qtr 4,December,16,North America,4542.15
2013,Qtr 4,December,17,Asia,4782.8375
2013,Qtr 4,December,17,Europe,17120.778
2013,Qtr 4,December,17,North America,16384.773
2013,Qtr 4,December,18,Asia,27463.25
2013,Qtr 4,December,18,North America,30949.3985
2013,Qtr 4,December,19,Asia,21774.15
2013,Qtr 4,December,19,Europe,10600.942
2013,Qtr 4,December,19,North America,27395.3145
2013,Qtr 4,December,20,Europe,7068
2013,Qtr 4,December,21,Asia,8853.25
2013,Qtr 4,December,21,Europe,6346.4
2013,Qtr 4,December,21,North America,17641.1705
2013,Qtr 4,December,22,Asia,13104.075
2013,Qtr 4,December,22,North America,22773.68
2013,Qtr 4,December,23,Asia,25416.975
2013,Qtr 4,December,23,North America,6262.005
2013,Qtr 4,December,24,Asia,28779.1
2013,Qtr 4,December,24,North America,42838.605
2013,Qtr 4,December,25,Asia,4581.42
2013,Qtr 4,December,25,Europe,18330.052
2013,Qtr 4,December,25,North America,14789.262
2013,Qtr 4,December,26,Asia,4645.466
2013,Qtr 4,December,26,Europe,14504
2013,Qtr 4,December,26,North America,13376
2013,Qtr 4,December,27,Asia,20867.9575
2013,Qtr 4,December,27,Europe,11030.58
2013,Qtr 4,December,27,North America,8629.312
2013,Qtr 4,December,28,Asia,42566.35
2013,Qtr 4,December,28,Europe,6905.376
2013,Qtr 4,December,28,North America,19982.8795
2013,Qtr 4,December,29,Asia,13284.9075
2013,Qtr 4,December,29,Europe,489.22
2013,Qtr 4,December,29,North America,28141
2013,Qtr 4,December,30,Asia,7104.85
2013,Qtr 4,December,30,Europe,9598.2
2013,Qtr 4,December,30,North America,36129.0145
2013,Qtr 4,December,31,Asia,6521.58
2013,Qtr 4,December,31,Europe,2232
2013,Qtr 4,December,31,North America,28942.038
2014,Qtr 1,January,1,Asia,5993.4475
2014,Qtr 1,January,1,Europe,10230
2014,Qtr 1,January,1,North America,18188.2635
2014,Qtr 1,January,2,Asia,20220.98
2014,Qtr 1,January,2,Europe,3184
2014,Qtr 1,January,2,North America,38178.009
2014,Qtr 1,January,3,Asia,17779.496
2014,Qtr 1,January,3,Europe,8130.2
2014,Qtr 1,January,3,North America,8418.765
2014,Qtr 1,January,4,Asia,45158.2545
2014,Qtr 1,January,4,Europe,1329.924
2014,Qtr 1,January,4,North America,3986.0835
2014,Qtr 1,January,5,Asia,5531.7
2014,Qtr 1,January,5,Europe,4816.02
2014,Qtr 1,January,5,North America,10495.712
2014,Qtr 1,January,6,Asia,17288.598
2014,Qtr 1,January,6,Europe,22993.2216
2014,Qtr 1,January,6,North America,25424.649
2014,Qtr 1,January,7,Asia,15395.26
2014,Qtr 1,January,7,Europe,9139.3507
2014,Qtr 1,January,7,North America,15234.362
2014,Qtr 1,January,8,Asia,20491.8
2014,Qtr 1,January,8,Europe,4507.8828
2014,Qtr 1,January,8,North America,32011.789
2014,Qtr 1,January,9,Asia,33272.052
2014,Qtr 1,January,9,North America,24241.725
2014,Qtr 1,January,10,Asia,1777.738
2014,Qtr 1,January,10,Europe,7715.88
2014,Qtr 1,January,10,North America,18527.6215
2014,Qtr 1,January,11,Asia,6060.3
2014,Qtr 1,January,11,Europe,26343.2935
2014,Qtr 1,January,11,North America,2250.2205
2014,Qtr 1,January,12,Asia,18964.984
2014,Qtr 1,January,12,Europe,8931.89
2014,Qtr 1,January,12,North America,32708.684
2014,Qtr 1,January,13,Asia,5966.432
2014,Qtr 1,January,13,North America,22882.9345
2014,Qtr 1,January,14,Asia,11880.232
2014,Qtr 1,January,14,Europe,19511.7321
2014,Qtr 1,January,14,North America,12067.975
2014,Qtr 1,January,15,Europe,3034.2
2014,Qtr 1,January,15,North America,61011.9155
2014,Qtr 1,January,16,Asia,9017.206
2014,Qtr 1,January,16,Europe,686.4568
2014,Qtr 1,January,16,North America,33260.132
2014,Qtr 1,January,17,Asia,8225.8
2014,Qtr 1,January,17,Europe,7548.89
2014,Qtr 1,January,17,North America,9146.005
2014,Qtr 1,January,18,Asia,11104.052
2014,Qtr 1,January,18,Europe,682.4052
2014,Qtr 1,January,18,North America,9486.01
2014,Qtr 1,January,19,Asia,10616.8
2014,Qtr 1,January,19,Europe,6534.59
2014,Qtr 1,January,19,North America,40768.0825
2014,Qtr 1,January,20,Europe,9057.87
2014,Qtr 1,January,20,North America,45671.671
2014,Qtr 1,January,21,Asia,497.768
2014,Qtr 1,January,21,North America,45643.1695
2014,Qtr 1,January,22,Asia,5713.024
2014,Qtr 1,January,22,Europe,4270.94
2014,Qtr 1,January,22,North America,13685.656
2014,Qtr 1,January,23,Asia,5401.914
2014,Qtr 1,January,23,Europe,7113.21
2014,Qtr 1,January,23,North America,19285.62
2014,Qtr 1,January,24,Asia,14993.4
2014,Qtr 1,January,24,North America,25965.25
2014,Qtr 1,January,25,Asia,958.354
2014,Qtr 1,January,25,Europe,957.6
2014,Qtr 1,January,25,North America,13217.334
2014,Qtr 1,January,26,Asia,6153.39
2014,Qtr 1,January,26,Europe,9068.5802
2014,Qtr 1,January,26,North America,4864.868
2014,Qtr 1,January,27,Asia,7186.2
2014,Qtr 1,January,27,North America,7766.85
2014,Qtr 1,January,28,Asia,19737
2014,Qtr 1,January,28,Europe,4596
2014,Qtr 1,January,28,North America,20447.3615
2014,Qtr 1,January,29,Europe,14216.67
2014,Qtr 1,January,29,North America,10195.3
2014,Qtr 1,January,30,Asia,4288.654
2014,Qtr 1,January,30,Europe,11208.32
2014,Qtr 1,January,30,North America,6417.41
2014,Qtr 1,January,31,Asia,20348.12
2014,Qtr 1,January,31,Europe,16746.32
2014,Qtr 1,January,31,North America,23271.4205
2014,Qtr 1,February,1,Asia,14556.4
2014,Qtr 1,February,1,Europe,3879.405
2014,Qtr 1,February,1,North America,23237.3
2014,Qtr 1,February,2,Asia,51880.73
2014,Qtr 1,February,2,Europe,15533.9
2014,Qtr 1,February,2,North America,15964.232
2014,Qtr 1,February,3,Asia,6578.8
2014,Qtr 1,February,3,Europe,166.68
2014,Qtr 1,February,3,North America,5307.25
2014,Qtr 1,February,4,Asia,17614.8
2014,Qtr 1,February,4,Europe,13123.751
2014,Qtr 1,February,4,North America,15992.65
2014,Qtr 1,February,5,Asia,8877.22
2014,Qtr 1,February,5,Europe,2235.61
2014,Qtr 1,February,5,North America,33604.15
2014,Qtr 1,February,6,Asia,7441.03
2014,Qtr 1,February,6,Europe,709.228
2014,Qtr 1,February,6,North America,27125.371
2014,Qtr 1,February,7,Asia,3025.8
2014,Qtr 1,February,7,Europe,1368
2014,Qtr 1,February,7,North America,10200.177
2014,Qtr 1,February,8,Asia,195.98
2014,Qtr 1,February,8,Europe,788.9121
2014,Qtr 1,February,8,North America,19083.292
2014,Qtr 1,February,9,Asia,12782.8
2014,Qtr 1,February,9,North America,29203.1195
2014,Qtr 1,February,10,Asia,31911.532
2014,Qtr 1,February,10,Europe,7088.4935
2014,Qtr 1,February,10,North America,26471.952
2014,Qtr 1,February,11,Asia,21552.6
2014,Qtr 1,February,11,Europe,4569.19
2014,Qtr 1,February,11,North America,27981.6435
2014,Qtr 1,February,12,Asia,195.98
2014,Qtr 1,February,12,Europe,3961.36
2014,Qtr 1,February,12,North America,15342.834
2014,Qtr 1,February,13,Asia,1484.2
2014,Qtr 1,February,13,Europe,22285.21
2014,Qtr 1,February,13,North America,14082.57
2014,Qtr 1,February,14,Asia,15503.536
2014,Qtr 1,February,14,Europe,5709.291
2014,Qtr 1,February,14,North America,14677.9515
2014,Qtr 1,February,15,Asia,5202.15
2014,Qtr 1,February,15,Europe,19173.68
2014,Qtr 1,February,15,North America,3392.2475
2014,Qtr 1,February,16,Asia,6258.302
2014,Qtr 1,February,16,Europe,12605.24
2014,Qtr 1,February,16,North America,24991.48
2014,Qtr 1,February,17,Asia,8655.4
2014,Qtr 1,February,17,Europe,20073.2028
2014,Qtr 1,February,17,North America,14281.75
2014,Qtr 1,February,18,Asia,9595.7
2014,Qtr 1,February,18,Europe,3811.5607
2014,Qtr 1,February,18,North America,62519.507
2014,Qtr 1,February,19,Europe,18662.29
2014,Qtr 1,February,19,North America,20844.548
2014,Qtr 1,February,20,Asia,1782
2014,Qtr 1,February,20,Europe,11105.5121
2014,Qtr 1,February,20,North America,42978.18
2014,Qtr 1,February,21,Asia,7161.832
2014,Qtr 1,February,21,North America,33765.8625
2014,Qtr 1,February,22,Asia,7093.134
2014,Qtr 1,February,22,Europe,16116.67
2014,Qtr 1,February,22,North America,24923.675
2014,Qtr 1,February,23,Asia,283.02
2014,Qtr 1,February,23,Europe,2772
2014,Qtr 1,February,23,North America,69668.612
2014,Qtr 1,February,24,Asia,2617.4
2014,Qtr 1,February,24,Europe,13003.58
2014,Qtr 1,February,24,North America,9754.5
2014,Qtr 1,February,25,Asia,40957.88
2014,Qtr 1,February,25,Europe,5450.817
2014,Qtr 1,February,25,North America,45978.914
2014,Qtr 1,February,26,Asia,23532.668
2014,Qtr 1,February,26,North America,12791.602
2014,Qtr 1,February,27,Asia,10066.86
2014,Qtr 1,February,27,Europe,1603.44
2014,Qtr 1,February,27,North America,20812.548
2014,Qtr 1,February,28,Asia,16803.22
2014,Qtr 1,February,28,Europe,9362.805
2014,Qtr 1,February,28,North America,18081.2015
2014,Qtr 1,March,1,Asia,7040.22
2014,Qtr 1,March,1,North America,15330.95
2014,Qtr 1,March,2,Asia,10030.8
2014,Qtr 1,March,2,Europe,2256
2014,Qtr 1,March,2,North America,91846.2135
2014,Qtr 1,March,3,Asia,5659.9
2014,Qtr 1,March,3,Europe,7062.21
2014,Qtr 1,March,3,North America,16475.7085
2014,Qtr 1,March,4,Asia,2895.878
2014,Qtr 1,March,4,Europe,6352.6605
2014,Qtr 1,March,4,North America,20542.305
2014,Qtr 1,March,5,Europe,22935.06
2014,Qtr 1,March,5,North America,5597.91
2014,Qtr 1,March,6,Asia,8077.736
2014,Qtr 1,March,6,Europe,3600
2014,Qtr 1,March,6,North America,52618.9
2014,Qtr 1,March,7,Asia,16290.6
2014,Qtr 1,March,7,Europe,26315.76
2014,Qtr 1,March,7,North America,10289
2014,Qtr 1,March,8,Asia,10994.088
2014,Qtr 1,March,8,Europe,300
2014,Qtr 1,March,8,North America,43320
2014,Qtr 1,March,9,Asia,24533.4
2014,Qtr 1,March,9,Europe,5916
2014,Qtr 1,March,9,North America,9070
2014,Qtr 1,March,10,Asia,21985.94
2014,Qtr 1,March,10,Europe,6477.6
2014,Qtr 1,March,10,North America,27469.6
2014,Qtr 1,March,11,Asia,41675.74
2014,Qtr 1,March,11,Europe,5868
2014,Qtr 1,March,11,North America,32385.8
2014,Qtr 1,March,12,Asia,10460.512
2014,Qtr 1,March,12,Europe,1608
2014,Qtr 1,March,12,North America,15859.9
2014,Qtr 1,March,13,Asia,1364.1
2014,Qtr 1,March,13,Europe,16296
2014,Qtr 1,March,13,North America,13660
2014,Qtr 1,March,14,Asia,7302.85
2014,Qtr 1,March,14,Europe,13656
2014,Qtr 1,March,14,North America,32453.6
2014,Qtr 1,March,15,Asia,12380.302
2014,Qtr 1,March,15,Europe,6456
2014,Qtr 1,March,15,North America,41717.7
2014,Qtr 1,March,16,Asia,14552.91
2014,Qtr 1,March,16,North America,4169.9
2014,Qtr 1,March,17,Asia,2880
2014,Qtr 1,March,17,North America,3589.7
2014,Qtr 1,March,18,Asia,119.454
2014,Qtr 1,March,18,Europe,15228
2014,Qtr 1,March,18,North America,16903.7
2014,Qtr 1,March,19,Asia,5864.702
2014,Qtr 1,March,19,Europe,10403.76
2014,Qtr 1,March,19,North America,27646.7
2014,Qtr 1,March,20,Asia,360.512
2014,Qtr 1,March,20,Europe,4296
2014,Qtr 1,March,20,North America,20591.5
2014,Qtr 1,March,21,Asia,31875.804
2014,Qtr 1,March,21,Europe,14219.64
2014,Qtr 1,March,21,North America,16319.2
2014,Qtr 1,March,22,Asia,6266.54
2014,Qtr 1,March,22,Europe,4795.2
2014,Qtr 1,March,22,North America,24194
2014,Qtr 1,March,23,Asia,8964.468
2014,Qtr 1,March,23,North America,17629.8
2014,Qtr 1,March,24,Asia,13305.4
2014,Qtr 1,March,24,Europe,13703.04
2014,Qtr 1,March,24,North America,16270
2014,Qtr 1,March,25,Asia,8652.84
2014,Qtr 1,March,25,Europe,2885.34
2014,Qtr 1,March,25,North America,12079.9
2014,Qtr 1,March,26,Asia,6753.2
2014,Qtr 1,March,26,Europe,4710
2014,Qtr 1,March,26,North America,18514
2014,Qtr 1,March,27,Asia,12792
2014,Qtr 1,March,27,Europe,6528
2014,Qtr 1,March,27,North America,12683.8
2014,Qtr 1,March,28,Asia,18529.628
2014,Qtr 1,March,28,Europe,6696
2014,Qtr 1,March,28,North America,24744.6
2014,Qtr 1,March,29,Asia,3066.022
2014,Qtr 1,March,29,Europe,264
2014,Qtr 1,March,29,North America,57927.9
2014,Qtr 1,March,30,Asia,3288.6
2014,Qtr 1,March,30,Europe,26086.2
2014,Qtr 1,March,30,North America,52246.7
2014,Qtr 1,March,31,Asia,10704.42
2014,Qtr 1,March,31,Europe,3934.8
2014,Qtr 1,March,31,North America,9752.9
2014,Qtr 2,April,1,Asia,5107.91
2014,Qtr 2,April,1,Europe,8136
2014,Qtr 2,April,2,Asia,57421.52
2014,Qtr 2,April,2,North America,47777.3
2014,Qtr 2,April,3,Asia,14109.22
2014,Qtr 2,April,3,North America,10159.4
2014,Qtr 2,April,4,Asia,26099.91
2014,Qtr 2,April,4,Europe,4560
2014,Qtr 2,April,4,North America,21339
2014,Qtr 2,April,5,Asia,8237.581
2014,Qtr 2,April,5,Europe,4998
2014,Qtr 2,April,5,North America,13709.8
2014,Qtr 2,April,6,Asia,14830
2014,Qtr 2,April,6,Europe,15288.9
2014,Qtr 2,April,6,North America,950
2014,Qtr 2,April,7,Asia,6360
2014,Qtr 2,April,7,Europe,5398
2014,Qtr 2,April,7,North America,2179.8
2014,Qtr 2,April,8,Asia,5866.581
2014,Qtr 2,April,8,Europe,7430
2014,Qtr 2,April,8,North America,23797.1
2014,Qtr 2,April,9,Asia,23110.805
2014,Qtr 2,April,9,Europe,7990
2014,Qtr 2,April,9,North America,55627.4
2014,Qtr 2,April,10,Asia,23407.205
2014,Qtr 2,April,10,Europe,21089.9
2014,Qtr 2,April,10,North America,24478.9
2014,Qtr 2,April,11,Asia,13770
2014,Qtr 2,April,11,Europe,4219.4
2014,Qtr 2,April,11,North America,41284.9
2014,Qtr 2,April,12,Asia,1695.6
2014,Qtr 2,April,12,Europe,6440
2014,Qtr 2,April,12,North America,18503.5
2014,Qtr 2,April,13,Asia,41044.044
2014,Qtr 2,April,13,Europe,7890
2014,Qtr 2,April,13,North America,36354.5
2014,Qtr 2,April,14,Asia,3822
2014,Qtr 2,April,14,Europe,12318
2014,Qtr 2,April,14,North America,32539.2
2014,Qtr 2,April,15,Asia,5875.902
2014,Qtr 2,April,15,Europe,1340
2014,Qtr 2,April,15,North America,82460.7
2014,Qtr 2,April,16,Asia,1269.6
2014,Qtr 2,April,16,North America,19967
2014,Qtr 2,April,17,Europe,24990
2014,Qtr 2,April,17,North America,9842.9
2014,Qtr 2,April,18,Asia,1522.2
2014,Qtr 2,April,18,Europe,4248
2014,Qtr 2,April,18,North America,9299.6
2014,Qtr 2,April,19,Asia,15234.4
2014,Qtr 2,April,19,Europe,1799.9
2014,Qtr 2,April,19,North America,21998.7
2014,Qtr 2,April,20,Asia,4336.1
2014,Qtr 2,April,20,Europe,1969
2014,Qtr 2,April,20,North America,11586.9
2014,Qtr 2,April,21,Asia,24306.921
2014,Qtr 2,April,21,Europe,169.9
2014,Qtr 2,April,21,North America,28325.6
2014,Qtr 2,April,22,Asia,3445.406
2014,Qtr 2,April,22,Europe,22174.1
2014,Qtr 2,April,22,North America,11071
2014,Qtr 2,April,23,Asia,18783.362
2014,Qtr 2,April,23,Europe,13197.9
2014,Qtr 2,April,23,North America,35708.8
